objectid,id,cod_setor,st_areashape,st_lengthshape
5345,330455705220003,220003,30256.61911822,816.148484827263
5346,330455705220004,220004,36663.634065215,1180.46681203288
5347,330455705220005,220005,107537.565102955,1611.74701299217
5348,330455705220006,220006,51860.11327513,1738.88258509625
5349,330455705220007,220007,12428.62747977,500.76228054937
5350,330455705220008,220008,71715.90429955,1777.82298419225
5351,330455705220009,220009,36846.317872,932.000919304765
5352,330455705220010,220010,86356.25230679,1883.48537702012
5353,330455705220011,220011,36457.821113655,1027.76052687618
5354,330455705220012,220012,47784.400642705,1608.08619916769
5355,330455705220013,220013,89795.16991122,1916.68134343561
5356,330455705220014,220014,46781.97255323,1262.98470276314
5357,330455705220015,220015,80526.18133361,1549.49508704239
5358,330455705220016,220016,36996.03535921,960.405829124717
5359,330455705220017,220017,51212.782663125,1917.03849260432
5360,330455705220018,220018,24417.02729841,709.908219617569
5361,330455705220019,220019,18139.25553504,598.647596412353
5362,330455705220020,220020,20738.04117748,681.121886716353
5363,330455705220021,220021,21758.080721035,663.223069224915
5364,330455705220022,220022,23116.9674276,664.608965517664
5365,330455705220023,220023,22916.28394723,828.359651740648
5366,330455705220024,220024,28816.766219085,848.948279262155
5367,330455705220025,220025,20635.107439705,774.953315013966
5368,330455705220026,220026,24669.766490945,874.95908992331
5369,330455705220027,220027,22021.723481755,629.262437851372
5370,330455705220028,220028,21238.78196901,752.404281246191
5371,330455705220029,220029,21162.253494145,610.420326389039
5372,330455705220030,220030,85978.009764415,1511.6178157547
5373,330455705220031,220031,20202.667737205,825.915607304646
5374,330455705220032,220032,19076.9698921,844.94626169535
5375,330455705220033,220033,20480.62711318,860.482599155431
5376,330455705220034,220034,20531.13308197,873.563040039078
5377,330455705220035,220035,96559.567366195,1430.07261818329
5378,330455705220036,220036,73488.963024595,1314.06824437925
5379,330455705220037,220037,103881.26926088,1816.48937562376
5380,330455705220038,220038,51141.160619995,1115.35626523175
5381,330455705220039,220039,107732.56455747,1900.87698426547
5382,330455705220040,220040,98121.03788402,1538.49738355844
5383,330455705220041,220041,112335.91772906,1733.2073332689
5384,330455705220042,220042,71423.33234526,1767.63635929547
5385,330455705220043,220043,48538.098458805,1240.00198981983
5386,330455705220044,220044,80809.013285205,1391.29894981797
5387,330455705220045,220045,84524.990906585,1829.20733189386
5388,330455705220046,220046,51356.97914606,1421.62987390053
5389,330455705220047,220047,37120.16489469,1059.77760400129
5390,330455705220048,220048,24323.271399675,902.188187870716
5391,330455705220049,220049,63980.37971565,1375.1916493216
5392,330455705220050,220050,61633.28463412,1394.05738440343
5393,330455705220051,220051,39257.753964705,926.748992512054
5394,330455705220052,220052,45561.927257335,1107.3985856022
5395,330455705220053,220053,40398.2709183,939.393813640518
5396,330455705220054,220054,50832.676687005,1250.15693342097
5397,330455705220055,220055,58166.145226385,1150.48277160144
5398,330455705220056,220056,39855.31399796,892.075068982183
5399,330455705220057,220057,52679.086097245,905.212406865463
5400,330455705220058,220058,73584.51372807,1303.25794959921
5401,330455705220059,220059,61088.398761155,1058.81441359357
5402,330455705220060,220060,56179.311799545,1229.36358229915
5403,330455705220061,220061,18422.656698625,779.462580879713
5404,330455705220062,220062,67288.693711785,1366.96372151839
5405,330455705220063,220063,48610.2366611,1059.65019590073
5406,330455705220064,220064,58918.83660877,1306.15623979991
5407,330455705220065,220065,33519.06339528,890.643765019574
5408,330455705220066,220066,212572.309105655,7034.74368065528
5409,330455705220067,220067,87980.666894875,1591.55582637892
5410,330455705220068,220068,39218.759041735,1039.46562861663
5411,330455705220069,220069,24165.381234205,1075.00605883195
5412,330455705220070,220070,50784.74486345,1379.60352044402
5413,330455705220071,220071,57565.49569062,1003.93543191326
5414,330455705220072,220072,46182.55820023,1010.01169377116
5415,330455705220073,220073,52748.471484905,2719.10629648859
5416,330455705220074,220074,215232.115171845,3893.98874009574
5417,330455705220075,220075,111465.460992925,1661.03954204202
5418,330455705220076,220076,77008.533305445,1201.30475810775
5419,330455705220077,220077,83911.27111935,1334.97237599681
5420,330455705220078,220078,52510.326923075,943.579555268696
5421,330455705220079,220079,53081.799552215,947.490933352516
5422,330455705220080,220080,76178.007133585,1242.85766742543
5423,330455705220081,220081,63016.976891725,1318.20651989253
5424,330455705220082,220082,82893.292298595,1286.65003958551
5425,330455705220083,220083,62781.949824795,1073.78000754562
5426,330455705220084,220084,57465.597163035,1293.52181834019
5427,330455705220085,220085,75566.493538085,1358.44410703411
5428,330455705220086,220086,17135.45562609,736.739158782092
5429,330455705220087,220087,71858.094898045,1571.64442813269
5430,330455705220088,220088,2685.14087961,208.914108789227
5431,330455705220089,220089,74782.79648638,1477.79565120654
5432,330455705220090,220090,79502.07452205,1776.17030028618
5433,330455705220091,220091,78821.460344485,1530.01692132419
5434,330455705220092,220092,89879.80645669,1566.1332987835
5435,330455705220093,220093,71443.820227865,1702.08418561721
5436,330455705220094,220094,1918.09769678,183.873452702065
5437,330455705220095,220095,2158.6274865,185.967907077692
5438,330455705220096,220096,252881.872088905,2108.56226815222
5439,330455705220097,220097,75324.64701168,1265.71689006518
5440,330455705220098,220098,60339.15693048,1038.76826675241
5441,330455705220099,220099,63246.355272895,1062.50291749963
5442,330455705220100,220100,88844.496819105,1264.6113705272
5443,330455705220101,220101,99790.9133671,1799.17514787713
5444,330455705220102,220102,93164.53984393,2065.61200247101
5445,330455705220103,220103,112224.878531165,2073.44629476131
5446,330455705220104,220104,55434.48592213,1479.53547556213
5447,330455705220105,220105,51977.43386084,1266.14136944977
5448,330455705220106,220106,24535.04993122,1613.30540607778
5449,330455705220107,220107,83728.32784468,1350.53177106547
5450,330455705220108,220108,21796.496769785,724.568219615923
5451,330455705220109,220109,28061.517819535,707.145142702022
5452,330455705220110,220110,54495.79986178,1430.95453959713
5453,330455705220111,220111,43927.498535285,844.132890303232
5454,330455705220112,220112,48367.29593641,1061.30637697905
5455,330455705220113,220113,74869.356477395,1604.48586233469
5456,330455705220114,220114,72084.07430949,1222.46807025816
5457,330455705220115,220115,96876.09377404,1363.72083331674
5458,330455705220116,220116,37990.275022185,880.238434352991
5459,330455705220117,220117,66558.44553239,1284.21289730052
5460,330455705220118,220118,53920.54881956,1220.45822599954
5461,330455705220119,220119,56722.09147127,1159.43878276637
5462,330455705220120,220120,34136.838412455,1021.96390916958
5463,330455705220121,220121,48343.36373384,1008.77138671294
5464,330455705220122,220122,52257.828661755,928.119512124673
5465,330455705220123,220123,46309.603791885,867.947133532367
5466,330455705220124,220124,62403.78859596,1035.42143913325
5467,330455705220125,220125,81235.88101813,1599.53310176245
5468,330455705220126,220126,88369.060411435,1687.98589430837
5469,330455705220127,220127,49011.263580875,1103.30229965727
5470,330455705220128,220128,57437.02037245,1089.4342078148
5471,330455705220129,220129,52839.648313345,1116.65605559968
5472,330455705220130,220130,50489.48968568,1130.3043570335
5473,330455705220131,220131,54402.38966924,1137.46644361076
5474,330455705220132,220132,70533.382058405,1141.18851763426
5475,330455705220133,220133,42493.5596091,852.375429865409
5476,330455705220134,220134,33412.607159565,880.489886874291
5477,330455705220135,220135,51286.260523435,965.415817696716
5478,330455705220136,220136,73976.522960545,1158.88108835579
5479,330455705220137,220137,57373.77138488,1111.21227143877
5480,330455705220138,220138,60048.05254167,1317.79664339585
5481,330455705220139,220139,72468.565844865,1468.69249607379
5482,330455705220140,220140,49322.25490563,907.837941166944
5483,330455705220141,220141,77531.43508471,1467.07637757062
5484,330455705220142,220142,126660.60429546,1511.0995765102
5485,330455705220143,220143,77134.04634348,1671.48374265631
5486,330455705220144,220144,79854.507935535,1268.54147608149
5487,330455705220145,220145,70929.893370165,1604.89165440917
5488,330455705220146,220146,70814.48614859,1366.64832820327
5489,330455705220147,220147,62369.635931205,1425.78227233663
5490,330455705220148,220148,39990.160770095,856.451751376286
5491,330455705220149,220149,71946.34448694,1176.29261438828
5492,330455705220150,220150,30302.84465903,704.581883743965
5493,330455705220151,220151,28897.986452525,716.618839654626
5494,330455705220152,220152,18878.016300915,645.019032626868
5495,330455705220153,220153,42109.753357005,913.274228050692
5496,330455705220154,220154,34959.199272365,1059.72009685583
5497,330455705220155,220155,27118.693909235,659.618242091476
5498,330455705220156,220156,35666.70093407,931.554116245379
5499,330455705220157,220157,28523.91751449,685.255078743748
5500,330455705220158,220158,44063.18005201,857.5625761013
5501,330455705220159,220159,26675.17382065,944.354422540252
5502,330455705220160,220160,27986.180925915,697.368272697089
5503,330455705220161,220161,40292.17301727,803.608505188659
5504,330455705220162,220162,92523.996871275,2233.66315966522
5505,330455705220163,220163,39251.654549395,2076.42351257335
5506,330455705220164,220164,89917.505467055,1217.01027512319
5507,330455705220165,220165,39818.472330395,1048.18794305615
5508,330455705220166,220166,38569.46358033,1153.04222976371
5509,330455705220167,220167,22111.828042,706.975595139972
5510,330455705220168,220168,24244.46279993,789.755634509925
5511,330455705220169,220169,24804.620631055,743.905416150451
5512,330455705220170,220170,40504.18234404,942.880926862334
5513,330455705220171,220171,47193.197244695,1242.29998851901
5514,330455705220172,220172,60417.849023055,1244.1806606362
5515,330455705220173,220173,11742.03090378,572.893518311818
5516,330455705220174,220174,75960.5901894,1609.98004316184
5517,330455705220175,220175,51472.571899435,1225.87118819862
5518,330455705220176,220176,12168.018352905,783.335772575275
5519,330455705220177,220177,64871.399740235,2706.49276943549
5520,330455705220178,220178,31682.696379695,969.501290179679
5521,330455705220179,220179,64317.20867251,1338.31004234732
5522,330455705220180,220180,36542.08183378,1234.63891938038
5523,330455705220181,220181,16080.24326418,655.124396909305
5524,330455705220182,220182,24682.35079339,705.541267550219
5525,330455705220183,220183,60006.610691555,1565.74277279969
5526,330455705220184,220184,64293.656009345,1297.3683777562
5527,330455705220185,220185,67413.11220199,1115.43047585148
5528,330455705220186,220186,69296.362003475,1163.13677986469
5529,330455705220187,220187,123863.36026991,1609.36794961495
5530,330455705220188,220188,112077.97987729,1459.41019564467
5531,330455705220189,220189,78283.536161625,1181.60091024773
5532,330455705220190,220190,87899.15503034,1337.73503672669
5533,330455705220191,220191,143854.38041461,1849.8808095861
5534,330455705220192,220192,48594.16919496,1115.90067093685
5535,330455705220193,220193,32091.131010115,869.062128929467
5536,330455705220194,220194,33935.617811235,901.954548452098
5537,330455705220195,220195,50621.75212622,1033.19716354772
5538,330455705220196,220196,13373.589289815,619.474904829504
5539,330455705220197,220197,18209.49557457,823.355149947414
5540,330455705220198,220198,13130.90107001,643.402893696601
5541,330455705220199,220199,13113.92944752,611.967133582338
5542,330455705220200,220200,10212.469079245,532.863678371844
5543,330455705220201,220201,14907.55501978,699.922782374664
5544,330455705220202,220202,33229.223299715,1078.74005460047
5545,330455705220203,220203,10127.96882591,507.094932307285
5546,330455705220204,220204,10246.826655745,520.796392412846
5547,330455705220205,220205,12625.78299944,633.546453693126
5548,330455705220206,220206,11354.59275974,534.32602510111
5549,330455705220207,220207,9661.14594754,479.330461379969
5550,330455705220208,220208,15669.77733982,509.694813016967
5551,330455705220209,220209,15580.436427725,728.142275555688
5552,330455705220210,220210,116160.484664045,1400.78738562763
5553,330455705220211,220211,8606.25990762,473.786394338205
5554,330455705220212,220212,8541.041642115,437.218868533801
5555,330455705220213,220213,25667.449296805,703.12824496144
5556,330455705220214,220214,10448.615994745,512.035909195604
5557,330455705220215,220215,9619.030966795,500.803193300584
5558,330455705220216,220216,11066.31978807,576.564570239156
5559,330455705220217,220217,9486.26784889,490.472968647485
5560,330455705220218,220218,9336.10630689,465.018569540559
5561,330455705220219,220219,9800.70306117,637.492581093316
5562,330455705220220,220220,11400.15818179,558.250194216108
